value,rank,color,sigla_uf,state_id,indicator_id,component_id,component_name,dimension_id,dimension_name,indicator_name,ano,descricao,fonte
"42,66",12,2,MT,51,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"37,44",23,1,PA,15,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"43,38",10,2,PB,25,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"37,58",22,1,PE,26,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"45,32",8,3,PI,22,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"37,73",20,1,PR,41,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"39,04",17,2,RJ,33,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"44,94",9,3,RN,24,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"50,58",6,3,RO,11,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"76,34",3,3,RR,14,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"37,39",24,1,RS,43,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"38,57",18,2,SC,42,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"46,16",7,3,SE,28,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"36,06",27,1,SP,35,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"65,03",5,3,TO,17,amb_adapt_6,comp_meio_ambiente_e_resiliencia__adaptacao_e_resiliencia_climatica,ADAPTAÇÃO E RESILIÊNCIA CLIMÁTICA,dim_meio_ambiente_e_resiliencia,MEIO AMBIENTE E RESILIÊNCIA,Proporção de municípios com planejamento de drenagem e manejo de águas pluviais,2024,"Percentual de municípios da UF com mais de 20 mil habitantes que tem o componente de Drenagem e Manejo de Águas Pluviais no Plano de Saneamento Básico (municipal e/ou regional), conforme a Lei Federal nº 11.445/2007, divivido pelo total de municípior com mais de 20 mil habitantes.",SINISA
"24,77",24,1,AC,12,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"63,75",6,3,AL,27,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"36,22",21,1,AM,13,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"22,28",25,1,AP,16,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"77,99",4,3,BA,29,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"87,64",1,3,CE,23,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"10,83",26,1,DF,53,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"63,5",7,3,ES,32,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"43,21",18,2,GO,52,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"70,12",5,3,MA,21,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"60,95",9,3,MG,31,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"35,92",22,1,MS,50,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"47,51",16,2,MT,51,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"47,73",15,2,PA,15,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
"29,62",23,1,PB,25,bsc_as_2,comp_bem_estar_social_e_cidadania__assistencia_social,ASSISTÊNCIA SOCIAL,dim_bem_estar_social_e_cidadania,BEM-ESTAR SOCIAL E CIDADANIA,Média do Índice de Desenvolvimento dos Centros de Referência Especializados de Assistência Social (IDCREAS),2024,"Média aritmética simples dos valores do IDCREAS (Indicador de Desenvolvimento dos Centros de Referência Especializados de Assistência Social - que avalia o desenvolvimento das unidades em três dimensões: estrutura física, recursos humanos e serviços/benefícios) reportados para os municípios de cada UF.",CadSUAS / MDS
